MSSubClass,MSZoning,LotArea,LotShape,LandContour,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,Heating,CentralAir,Electrical,GrLivArea,FullBath,BedroomAbvGr,KitchenAbvGr,TotRmsAbvGrd,Fireplaces,GarageType,GarageArea,MoSold,YrSold,SaleCondition,SalePrice,TotalSF
60,RL,8935,IR1,Lvl,1Fam,2Story,7,5,2002,GasA,Y,SBrkr,1660,2,3,1,7,0,Attchd,493,7,2009,Normal,195000,2491
60,RL,7500,Reg,Lvl,1Fam,2Story,7,5,1999,GasA,Y,SBrkr,1804,2,3,1,7,1,Attchd,442,6,2010,Normal,189000,2798
190,RL,32463,Reg,Low,2fmCon,1Story,4,4,1961,GasA,Y,SBrkr,1622,1,3,1,7,1,2Types,1356,3,2007,Normal,168000,2871
160,FV,2645,Reg,Lvl,Twnhs,2Story,8,5,1999,GasA,Y,SBrkr,1441,2,2,1,5,0,Detchd,492,11,2007,Normal,174000,2217
50,RM,9600,Reg,Lvl,1Fam,1.5Fin,5,8,1925,GasA,Y,SBrkr,1472,1,3,1,6,0,Detchd,250,7,2007,Normal,125000,2174
120,RM,4500,Reg,Lvl,TwnhsE,1Story,6,5,1999,GasA,Y,SBrkr,1224,2,2,1,5,0,Attchd,402,6,2009,Normal,165000,2448
60,RL,9364,Reg,Lvl,1Fam,2Story,6,7,1969,GasA,Y,SBrkr,1352,1,4,1,7,0,Attchd,299,3,2010,Normal,158000,2015
60,RL,8029,IR1,Lvl,1Fam,2Story,6,5,2005,GasA,Y,SBrkr,1456,2,3,1,8,0,Attchd,400,7,2008,Normal,176000,2184
60,RL,14054,IR1,Lvl,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,1863,2,4,1,9,1,BuiltIn,660,11,2006,Partial,219210,2742
75,RM,8850,IR1,Bnk,1Fam,2.5Unf,7,6,1916,GasA,Y,SBrkr,1690,1,3,1,7,1,Detchd,225,7,2006,Normal,144000,2505
20,RL,9100,Reg,Lvl,1Fam,1Story,7,5,2001,GasA,Y,SBrkr,1212,2,3,1,6,0,Attchd,573,6,2009,Normal,178000,2424
20,RL,11235,Reg,Lvl,1Fam,1Story,4,5,1963,GasA,Y,SBrkr,1382,1,3,1,6,1,Attchd,459,10,2006,Normal,148000,2433
20,RL,9353,Reg,Lvl,1Fam,1Story,4,5,1970,GasA,Y,SBrkr,864,1,3,1,5,0,Attchd,280,7,2006,Abnorml,116050,1728
60,RL,10400,Reg,Lvl,1Fam,2Story,7,5,1998,GasA,Y,SBrkr,1779,2,3,1,6,0,Attchd,546,3,2009,Normal,197900,2645
50,RM,6000,Reg,Lvl,1Fam,1.5Fin,5,8,1925,GasA,Y,SBrkr,1348,1,3,1,5,1,Detchd,216,5,2009,Normal,117000,2232
20,RL,9750,Reg,Lvl,1Fam,1Story,7,5,2000,GasA,Y,SBrkr,1630,2,3,1,6,1,Attchd,451,10,2009,Normal,213000,3260
20,RL,10140,Reg,Lvl,1Fam,1Story,5,6,1975,GasA,Y,SBrkr,1074,1,3,1,6,0,Attchd,495,7,2006,Normal,153500,2130
20,RL,14684,IR1,Lvl,1Fam,1Story,7,7,1990,GasA,Y,SBrkr,2196,2,3,1,7,1,Attchd,701,6,2009,Normal,271900,4354
20,RH,8900,Reg,Lvl,1Fam,1Story,4,4,1966,GasA,Y,SBrkr,1056,1,2,1,5,0,Detchd,384,11,2006,Normal,107000,2112
20,RL,9135,Reg,Lvl,1Fam,1Story,6,5,2003,GasA,Y,SBrkr,1700,2,3,1,7,0,Attchd,544,5,2006,Normal,200000,3382
20,RL,7763,Reg,Lvl,1Fam,1Story,5,7,1962,GasA,Y,SBrkr,1283,1,3,1,6,0,Detchd,506,10,2008,Normal,140000,2214
20,RL,10182,IR1,Lvl,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1660,2,3,1,8,1,Attchd,500,5,2006,Partial,290000,3320
60,RL,11218,Reg,Lvl,1Fam,2Story,6,5,1992,GasA,Y,SBrkr,1845,2,3,1,8,1,Attchd,462,5,2010,Normal,189000,2900
50,RL,12134,IR1,Bnk,1Fam,1.5Fin,8,7,1988,GasA,Y,SBrkr,1752,2,4,1,8,0,Basment,492,6,2010,Normal,164000,2311
30,RL,9340,Reg,Lvl,1Fam,1Story,4,6,1941,GasA,Y,SBrkr,672,1,2,1,4,0,Attchd,234,8,2009,Normal,113000,1344
80,RL,10246,IR1,Lvl,1Fam,SLvl,4,9,1965,GasA,Y,SBrkr,960,0,0,1,3,0,Attchd,364,5,2006,Normal,145000,1608
85,RL,10205,IR1,Lvl,1Fam,SFoyer,5,5,1962,GasA,Y,SBrkr,999,1,3,1,6,0,Attchd,300,5,2006,Normal,134500,1924
20,RL,7094,IR1,Lvl,1Fam,1Story,5,5,1966,GasA,Y,SBrkr,894,1,3,1,5,0,Detchd,384,5,2007,Normal,125000,1788
90,RM,8930,Reg,Lvl,Duplex,1.5Fin,6,5,1978,GasA,Y,SBrkr,1902,2,4,2,8,0,Attchd,539,4,2010,Normal,112000,1902
20,FV,8640,Reg,Lvl,1Fam,1Story,8,5,2009,GasA,Y,SBrkr,1314,2,3,1,6,0,Attchd,552,9,2009,Partial,229456,2614
50,RM,6240,Reg,Lvl,1Fam,1.5Fin,4,5,1947,GasA,N,SBrkr,912,1,2,1,3,0,,0,7,2006,Normal,80500,912
160,RM,1680,Reg,Lvl,Twnhs,2Story,6,5,1971,GasA,Y,SBrkr,1218,1,3,1,7,0,,0,4,2006,Abnorml,91500,1890
20,RL,7800,IR1,Lvl,1Fam,1Story,5,5,1964,GasA,Y,SBrkr,912,1,2,1,5,0,Attchd,288,11,2006,Abnorml,115000,1824
20,RL,8250,Reg,Lvl,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,1211,1,3,1,5,1,Attchd,322,8,2008,Normal,134000,2163
50,RL,10496,Reg,Lvl,1Fam,1.5Fin,6,6,1949,GasA,Y,SBrkr,1846,2,3,1,7,1,Attchd,315,1,2007,Normal,143000,2886
20,RL,10680,Reg,Lvl,1Fam,1Story,5,3,1951,GasA,N,FuseA,2136,2,4,1,7,0,Detchd,528,10,2006,Normal,137900,4272
60,RL,15384,IR1,Lvl,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,1490,2,3,1,8,1,Attchd,388,2,2008,Normal,184000,2278
80,RL,10482,Reg,Lvl,1Fam,SLvl,6,8,1958,GasA,Y,SBrkr,1138,1,3,1,6,0,Attchd,264,6,2007,Normal,145000,1726
60,RL,14598,IR1,Lvl,1Fam,2Story,6,5,2007,GasA,Y,SBrkr,1933,2,4,1,9,1,BuiltIn,668,1,2008,Normal,214000,2827
20,RL,8872,Reg,Lvl,1Fam,1Story,5,8,1965,GasA,Y,SBrkr,912,1,2,1,5,0,Detchd,576,12,2008,Normal,147000,1824
120,RL,8769,Reg,Lvl,TwnhsE,1Story,9,5,2008,GasA,Y,SBrkr,1702,1,1,1,7,1,Attchd,1052,10,2008,Partial,367294,3404
80,RL,7910,Reg,Lvl,1Fam,SLvl,5,5,1960,GasA,Y,SBrkr,1507,2,4,1,7,0,Basment,404,8,2008,Normal,127000,2582
90,RL,18890,IR1,Lvl,Duplex,1.5Fin,5,5,1977,GasA,Y,SBrkr,2620,2,4,2,12,1,BuiltIn,600,8,2007,Normal,190000,3981
90,RL,7728,Reg,Lvl,Duplex,SLvl,5,6,1962,GasA,Y,SBrkr,1190,1,3,1,6,0,Attchd,540,5,2006,Normal,132500,2296
90,RL,9842,Reg,Lvl,Duplex,1Story,4,5,1962,GasA,Y,SBrkr,1224,2,2,2,6,0,CarPort,462,3,2007,Normal,101800,1224
20,RL,12160,IR1,Lvl,1Fam,1Story,5,5,1959,GasA,Y,SBrkr,1188,1,3,1,6,0,Attchd,531,5,2010,Abnorml,142000,2376
70,RH,8525,Reg,Bnk,1Fam,2Story,5,6,1911,GasA,N,FuseA,1964,1,4,1,7,0,,0,11,2008,Abnorml,130000,2904
70,RL,13132,Reg,Lvl,1Fam,2Story,5,5,1914,GasA,Y,FuseF,1784,1,4,1,9,0,Detchd,180,7,2006,Normal,138887,2531
160,RL,2628,Reg,Lvl,Twnhs,2Story,7,5,2003,GasA,Y,SBrkr,1626,2,2,1,6,0,BuiltIn,474,6,2010,Normal,175500,2390
60,RL,12393,IR2,Lvl,1Fam,2Story,7,5,2004,GasA,Y,SBrkr,1948,2,4,1,8,1,BuiltIn,434,9,2006,Normal,195000,2795
20,RL,13072,Reg,Lvl,1Fam,1Story,6,5,2005,GasA,Y,SBrkr,1141,1,3,1,6,0,Detchd,484,3,2006,Abnorml,142500,2282
20,RL,9037,IR1,HLS,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1484,2,2,1,6,1,Attchd,472,12,2007,Normal,265900,2960
60,RL,8158,Reg,Lvl,1Fam,2Story,7,5,2003,GasA,Y,SBrkr,1768,2,3,1,8,0,Attchd,543,7,2008,Normal,224900,2652
20,RL,9849,Reg,Lvl,1Fam,1Story,7,6,2007,GasA,Y,SBrkr,1689,2,3,1,7,0,Attchd,954,6,2007,Partial,248328,3378
85,RL,10625,Reg,Lvl,1Fam,SFoyer,7,6,1974,GasA,Y,SBrkr,1173,2,3,1,6,2,Attchd,528,1,2010,Family,170000,2226
20,RL,13891,Reg,Lvl,1Fam,1Story,10,5,2006,GasA,Y,SBrkr,2076,2,2,1,7,1,Attchd,850,9,2006,Partial,465000,4152
70,RL,11435,IR1,HLS,1Fam,2Story,8,7,1929,GasA,Y,SBrkr,1517,1,3,1,7,2,Detchd,400,6,2006,Normal,230000,2309
80,RL,12090,Reg,Lvl,1Fam,SLvl,6,7,1984,GasA,Y,SBrkr,1868,3,3,1,7,1,BuiltIn,477,1,2007,Abnorml,178000,2453
60,FV,8125,Reg,Lvl,1Fam,2Story,7,5,2005,GasA,Y,SBrkr,1553,2,3,1,6,0,Attchd,615,3,2006,Partial,186500,2309
80,RL,12328,IR1,Lvl,1Fam,SLvl,6,5,1976,GasA,Y,SBrkr,1034,1,3,1,6,0,Attchd,888,5,2010,Normal,169900,2046
75,RM,9600,Reg,Lvl,1Fam,2.5Unf,6,5,1917,OthW,N,SBrkr,2058,1,3,1,8,1,Detchd,396,4,2008,Normal,129500,2793
20,RL,7200,Reg,Lvl,1Fam,1Story,5,7,1950,GasA,Y,SBrkr,988,1,3,1,6,0,Attchd,276,5,2007,Normal,119000,1864
20,RL,11160,Reg,Lvl,1Fam,1Story,7,5,1968,GasA,Y,SBrkr,2110,2,3,1,8,2,Attchd,522,4,2010,Normal,244000,4220
120,RL,3136,IR1,Lvl,TwnhsE,1Story,7,5,2003,GasA,Y,SBrkr,1405,2,2,1,6,1,Attchd,478,3,2006,Normal,171750,2810
20,RL,9858,Reg,Lvl,1Fam,1Story,5,6,1968,GasA,Y,SBrkr,874,1,3,1,5,0,Attchd,288,11,2009,Normal,130000,1738
60,RL,17542,IR1,Lvl,1Fam,2Story,7,7,1974,GasA,Y,SBrkr,2167,2,3,1,9,2,Attchd,518,7,2007,Normal,294000,3359
60,RL,6931,Reg,Lvl,1Fam,2Story,7,5,2003,GasA,Y,SBrkr,1656,2,3,1,7,1,BuiltIn,397,7,2008,Normal,165400,2402
50,RM,6240,Reg,Lvl,1Fam,1.5Fin,6,6,1931,GasA,Y,FuseA,1367,1,3,1,6,1,Detchd,560,11,2007,Normal,127500,2251
20,RL,14303,IR1,Lvl,1Fam,1Story,8,5,1994,GasA,Y,SBrkr,1987,2,2,1,7,1,Attchd,691,8,2008,Normal,301500,3973
30,RL,4060,Reg,Lvl,1Fam,1Story,5,8,1922,GasA,Y,SBrkr,864,1,2,1,4,0,,0,7,2009,Normal,99900,1728
80,RL,9587,IR1,Lvl,1Fam,SLvl,7,5,2005,GasA,Y,SBrkr,1166,2,2,1,5,0,Attchd,400,7,2008,Normal,190000,2022
20,RL,9750,Reg,Lvl,1Fam,1Story,6,8,1969,GasA,Y,SBrkr,1054,1,3,1,6,0,Attchd,460,7,2008,Normal,151000,2108
60,RL,24682,IR3,Lvl,1Fam,2Story,6,5,1999,GasA,Y,SBrkr,1675,2,3,1,7,1,BuiltIn,502,6,2009,Normal,181000,2516
20,RL,9600,Reg,Lvl,1Fam,1Story,5,6,1956,GasA,Y,SBrkr,1050,1,2,1,5,0,Attchd,338,6,2009,Normal,128900,2100
50,RL,11250,Reg,Lvl,1Fam,1.5Fin,4,5,1957,GasA,Y,FuseA,1788,1,5,1,8,2,Attchd,304,11,2009,Normal,161500,2892
70,RL,13515,Reg,Lvl,1Fam,2Story,6,6,1919,GasA,Y,FuseA,1824,1,3,1,8,1,Detchd,520,7,2007,Normal,180500,2588
120,RH,4060,Reg,Lvl,TwnhsE,1Story,6,5,1998,GasA,Y,SBrkr,1337,2,2,1,5,0,Attchd,511,8,2008,Abnorml,181000,2742
160,FV,3735,Reg,Lvl,TwnhsE,2Story,7,5,1999,GasA,Y,SBrkr,1452,2,3,1,6,0,Detchd,506,3,2006,Normal,183900,2143
190,RM,10120,IR1,Bnk,2fmCon,2.5Unf,7,4,1910,GasA,N,FuseF,1889,1,4,2,9,1,Detchd,308,1,2007,Normal,122000,2814
20,RL,13214,IR1,HLS,1Fam,1Story,9,5,2008,GasA,Y,SBrkr,2018,2,3,1,10,1,Attchd,746,5,2010,Normal,378500,4020
50,RL,14100,IR1,Lvl,1Fam,1.5Fin,8,9,1935,GasA,Y,SBrkr,3447,3,4,1,11,2,BuiltIn,1014,5,2008,Normal,381000,4175
50,RL,11344,Reg,Lvl,1Fam,1.5Fin,5,5,1958,GasW,Y,FuseA,1524,1,3,1,7,0,Attchd,315,7,2007,Normal,144000,2398
40,RL,23595,Reg,Low,1Fam,1Story,7,6,1979,GasA,Y,SBrkr,1524,0,0,1,4,1,Attchd,586,4,2010,Normal,260000,2856
20,RL,9156,IR1,Lvl,1Fam,1Story,6,7,1968,GasA,Y,SBrkr,1489,2,3,1,7,1,Attchd,462,8,2009,Normal,185750,2978
20,RL,13526,IR1,Lvl,1Fam,1Story,5,6,1965,GasA,Y,SBrkr,935,1,3,1,5,0,Attchd,288,11,2006,Normal,137000,1870
80,RL,11512,IR1,Lvl,1Fam,SLvl,6,7,1959,GasA,Y,SBrkr,1357,1,2,1,5,1,Basment,312,5,2008,Normal,177000,2376
50,RL,5362,Reg,Lvl,1Fam,1.5Fin,5,6,1910,GasA,Y,SBrkr,1250,2,3,1,8,1,Detchd,552,11,2007,Normal,139000,1911
90,RL,11345,Reg,Lvl,Duplex,2Story,5,5,1948,GasA,Y,FuseA,1920,2,4,2,10,0,Detchd,400,7,2007,Normal,137000,2848
60,RL,12936,IR1,Lvl,1Fam,2Story,6,6,1972,GasA,Y,SBrkr,1395,1,3,1,6,1,Attchd,497,12,2009,Normal,162000,2118
80,RL,17871,IR1,Lvl,1Fam,SLvl,6,5,1967,GasA,Y,SBrkr,1724,1,3,1,7,1,Attchd,480,6,2009,Normal,197900,3404
60,RL,9473,Reg,Lvl,1Fam,2Story,8,5,2002,GasA,Y,SBrkr,2031,2,3,1,7,1,Attchd,577,3,2008,Normal,237000,3159
50,C (all),7500,Reg,Lvl,1Fam,1.5Fin,4,4,1920,GasA,Y,FuseA,1128,1,2,1,6,0,Detchd,528,4,2010,Abnorml,68400,1826
20,RL,9808,IR1,Lvl,1Fam,1Story,7,5,2002,GasA,Y,SBrkr,1573,2,3,1,6,0,Attchd,544,3,2009,Normal,227000,3146
20,RL,8049,IR1,Lvl,1Fam,1Story,7,5,1990,GasA,Y,SBrkr,1339,2,2,1,6,1,Attchd,484,7,2006,Normal,180000,2648
20,RL,8800,IR1,Lvl,1Fam,1Story,5,7,1977,GasA,Y,SBrkr,1040,2,3,1,5,0,Detchd,484,9,2009,Normal,150500,2080
90,RL,9400,Reg,Low,Duplex,2Story,6,5,1971,GasA,Y,SBrkr,1824,2,4,2,8,0,,0,4,2010,Normal,139000,2736
50,RL,9638,Reg,Lvl,1Fam,1.5Fin,6,7,1919,GasA,Y,SBrkr,2447,2,4,1,10,1,Detchd,336,3,2010,Normal,169000,3251
50,RM,6000,Reg,Lvl,1Fam,1.5Fin,6,6,1939,GasA,Y,FuseF,1412,1,4,1,6,1,Detchd,280,5,2009,Normal,132500,2192
20,RL,9790,Reg,Lvl,1Fam,1Story,6,5,1963,GasA,Y,SBrkr,1328,1,3,1,6,2,Attchd,528,6,2010,Normal,143000,2656
20,RL,36500,IR1,Low,1Fam,1Story,5,5,1964,GasA,Y,SBrkr,1582,2,4,1,7,0,Attchd,390,6,2006,Normal,190000,3206
120,RL,5664,IR1,Lvl,TwnhsE,1Story,8,5,2000,GasA,Y,SBrkr,1659,2,2,1,5,1,Attchd,499,10,2009,Normal,278000,3160
60,RL,11065,IR1,Lvl,1Fam,2Story,8,5,2006,GasA,Y,SBrkr,1970,2,3,1,8,1,BuiltIn,753,10,2006,Partial,281000,3055
80,RL,14112,IR1,Lvl,1Fam,SLvl,5,7,1964,GasA,Y,SBrkr,1152,1,3,1,6,1,Attchd,484,4,2010,Normal,180500,2304
160,RM,1680,Reg,Lvl,Twnhs,2Story,5,7,1972,GasA,Y,SBrkr,1302,2,3,1,6,0,Detchd,264,2,2009,Normal,119500,1932
70,RM,6600,Reg,Lvl,1Fam,2Story,5,4,1892,GasA,N,SBrkr,2372,2,4,2,11,0,Attchd,432,12,2009,Normal,107500,3366
60,RL,10140,Reg,Lvl,1Fam,2Story,7,5,1976,GasA,Y,SBrkr,1664,2,4,1,8,1,Attchd,528,3,2006,Normal,162900,2496
20,RL,8172,Reg,Lvl,1Fam,1Story,5,7,1955,GasA,Y,SBrkr,864,1,2,1,5,0,Detchd,572,4,2006,Normal,115000,1728
20,RL,8400,Reg,Lvl,1Fam,1Story,5,5,1968,GasA,Y,SBrkr,1052,1,3,1,5,0,Attchd,288,11,2006,Normal,138500,2104
20,RL,8700,Reg,Lvl,1Fam,1Story,5,6,1963,GasA,Y,SBrkr,1128,2,3,1,6,0,Attchd,525,12,2008,Normal,155000,2248
180,RM,3675,Reg,Lvl,TwnhsE,SFoyer,6,5,2005,GasA,Y,SBrkr,1072,2,2,1,5,0,Basment,525,6,2006,Partial,140000,1619
60,RL,63887,IR3,Bnk,1Fam,2Story,10,5,2008,GasA,Y,SBrkr,5642,2,3,1,12,3,Attchd,1418,1,2008,Partial,160000,11752
20,RL,7500,Reg,Lvl,1Fam,1Story,5,7,1959,GasA,Y,SBrkr,1246,1,3,1,6,0,Attchd,305,5,2010,Normal,154000,2492
60,RL,10762,IR1,Lvl,1Fam,2Story,7,5,1999,GasA,Y,SBrkr,1983,2,3,1,9,1,Attchd,490,5,2009,Normal,225000,2961
70,RL,7500,IR1,Bnk,1Fam,2Story,6,7,1942,GasA,Y,SBrkr,1494,1,3,1,7,2,Attchd,213,11,2009,Normal,177500,2265
60,RL,10120,Reg,Lvl,1Fam,2Story,8,5,1994,GasA,Y,SBrkr,2526,2,4,1,8,1,Attchd,844,12,2006,Normal,290000,3691
20,RL,8688,Reg,Lvl,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1616,2,3,1,7,0,Attchd,834,4,2006,Normal,232000,3232
160,RM,3363,Reg,Lvl,TwnhsE,2Story,7,5,2004,GasA,Y,SBrkr,1708,2,3,1,7,0,Detchd,380,4,2006,Normal,130000,2684
20,RL,13173,IR1,Lvl,1Fam,1Story,9,5,2006,GasA,Y,SBrkr,1652,2,2,1,6,2,Attchd,840,11,2009,Normal,325000,3304
120,RL,6955,IR1,Lvl,TwnhsE,1Story,7,5,2005,GasA,Y,SBrkr,1368,2,2,1,6,1,Attchd,474,9,2006,Partial,202500,2736
20,RL,8072,Reg,Lvl,1Fam,1Story,5,5,1994,GasA,Y,SBrkr,990,1,3,1,5,0,Detchd,480,5,2009,Normal,138000,1980
20,RM,12000,Reg,Lvl,1Fam,1Story,5,7,1948,GasA,Y,SBrkr,1122,1,2,1,6,0,Attchd,528,5,2008,Normal,147000,2046
20,RL,7153,Reg,Lvl,1Fam,1Story,6,5,1991,GasA,Y,SBrkr,1294,2,3,1,6,0,Attchd,496,6,2008,Normal,179200,2572
20,RL,17500,Reg,Lvl,1Fam,1Story,7,8,1959,GasA,Y,SBrkr,1902,2,3,1,7,2,Attchd,567,5,2010,Normal,335000,3804
20,RL,8814,Reg,Lvl,1Fam,1Story,7,5,2005,GasA,Y,SBrkr,1274,2,3,1,6,0,Attchd,508,1,2007,Partial,203000,2548
60,RL,9572,IR1,Lvl,1Fam,2Story,8,5,1990,GasA,Y,SBrkr,2810,2,4,1,9,1,Attchd,750,6,2007,Normal,302000,4263
60,RL,14774,IR1,Lvl,1Fam,2Story,9,5,1999,GasA,Y,SBrkr,2599,2,4,1,10,1,BuiltIn,779,5,2010,Normal,333168,3992
20,RL,8190,Reg,Lvl,1Fam,1Story,4,6,1954,GasA,Y,SBrkr,948,1,3,1,5,1,Detchd,280,10,2007,Normal,119000,1896
60,RL,11075,Reg,Lvl,1Fam,2Story,6,5,1969,GasA,Y,SBrkr,2112,2,4,1,9,2,Attchd,576,6,2008,Normal,206900,3064
20,RL,10226,IR1,Lvl,1Fam,1Story,8,5,2008,GasA,Y,SBrkr,1630,2,3,1,8,1,Attchd,860,1,2009,Normal,295493,3252
120,FV,4230,Reg,Lvl,TwnhsE,1Story,7,5,2006,GasA,Y,SBrkr,1352,2,2,1,5,1,Attchd,466,4,2007,Partial,208900,2704
20,RL,14781,IR2,Lvl,1Fam,1Story,8,5,2001,GasA,Y,SBrkr,1787,2,3,1,7,1,Attchd,748,8,2006,Normal,275000,3540
20,RL,10215,Reg,Bnk,1Fam,1Story,4,5,1954,GasA,Y,SBrkr,948,1,3,1,5,0,Attchd,248,2,2007,Normal,111000,1812
20,RL,8400,Reg,Lvl,1Fam,1Story,6,3,1957,GasA,Y,SBrkr,1478,1,3,1,6,2,Attchd,442,6,2009,Normal,156500,2956
20,RL,6627,IR1,Lvl,1Fam,1Story,3,6,1949,Floor,N,SBrkr,720,1,2,1,4,0,Detchd,287,7,2008,Normal,72500,720
60,RL,10186,IR1,Lvl,1Fam,2Story,7,5,1992,GasA,Y,SBrkr,1923,2,3,1,8,1,Attchd,564,6,2010,Normal,190000,2673
30,RL,5330,Reg,HLS,1Fam,1Story,4,7,1940,GasA,Y,SBrkr,708,1,2,1,5,0,,0,12,2009,Normal,82500,1128
20,RL,9986,Reg,Lvl,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1795,2,2,1,7,1,Attchd,895,2,2007,Partial,147000,3590
30,RM,3636,Reg,Lvl,1Fam,1Story,4,4,1922,GasA,N,SBrkr,796,1,2,1,5,0,,0,1,2008,Normal,55000,1592
30,RH,4270,Reg,Bnk,1Fam,1Story,3,6,1931,GasA,Y,SBrkr,774,1,3,1,6,0,,0,5,2007,Normal,79000,1318
20,RL,6600,Reg,Lvl,1Fam,1Story,5,9,1982,GasA,Y,SBrkr,816,1,3,1,5,1,Attchd,264,10,2008,Normal,130500,1632
50,RM,10440,Reg,Lvl,1Fam,1.5Fin,6,7,1920,GasW,Y,SBrkr,2792,2,5,1,8,2,Detchd,520,6,2008,Normal,256000,4302
60,RL,9084,IR1,Lvl,1Fam,2Story,7,5,1998,GasA,Y,SBrkr,1632,2,3,1,8,1,Attchd,462,6,2006,Normal,176500,2567
20,RL,10000,Reg,Lvl,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1588,2,3,1,7,1,Attchd,825,12,2007,Normal,227000,3176
80,RL,10780,IR1,Lvl,1Fam,SLvl,5,5,1976,GasA,Y,SBrkr,954,1,3,1,6,0,Detchd,576,7,2006,Normal,132500,1865
20,RL,8877,Reg,Lvl,1Fam,1Story,4,6,1938,GasA,Y,SBrkr,816,1,2,1,3,1,Detchd,288,5,2009,Normal,100000,1632
50,RM,7200,Reg,Lvl,1Fam,1.5Fin,5,6,1938,GasA,Y,SBrkr,1360,1,2,1,6,0,Detchd,297,7,2006,Normal,125500,2163
160,RM,2368,Reg,Lvl,TwnhsE,2Story,5,6,1970,GasA,Y,SBrkr,1365,1,3,1,7,0,Attchd,440,5,2009,Normal,125000,2130
20,RL,9650,Reg,Lvl,1Fam,1Story,6,5,1977,GasA,Y,SBrkr,1334,2,2,1,6,1,Attchd,630,4,2009,Normal,167900,2684
90,RL,9246,IR1,Lvl,Duplex,1Story,5,5,1973,GasA,Y,SBrkr,1656,2,4,2,8,0,Detchd,506,11,2008,Normal,135000,3312
30,RM,4118,IR1,Bnk,1Fam,1Story,4,4,1941,Grav,N,FuseA,693,1,2,1,4,0,,0,3,2006,Normal,52500,1386
60,RL,13450,IR1,Lvl,1Fam,2Story,7,5,2002,GasA,Y,SBrkr,1861,2,3,1,8,0,BuiltIn,492,6,2006,Normal,200000,2777
20,RL,9560,IR1,Lvl,1Fam,1Story,5,7,1972,GasA,Y,SBrkr,864,1,3,1,5,0,Attchd,288,6,2006,Normal,128500,1728
20,RL,8294,Reg,Lvl,1Fam,1Story,4,5,1971,GasA,Y,SBrkr,872,1,3,1,5,0,Detchd,480,6,2007,Normal,123000,1730
20,RL,13695,Reg,Lvl,1Fam,1Story,6,5,2003,GasA,Y,SBrkr,1114,1,3,1,6,0,Detchd,576,7,2008,Normal,155000,2228
60,RL,9375,Reg,Lvl,1Fam,2Story,8,5,2002,GasA,Y,SBrkr,2169,2,3,1,7,1,Attchd,647,8,2007,Normal,228500,3453
50,RL,7558,Reg,Bnk,1Fam,1.5Fin,6,6,1928,GasA,Y,SBrkr,1913,1,3,1,9,1,Detchd,342,3,2009,Normal,177000,2809
60,RL,11103,IR1,Lvl,1Fam,2Story,7,5,2006,GasA,Y,SBrkr,1456,2,3,1,8,1,Attchd,440,7,2007,Partial,155835,2184
30,RM,6000,Reg,Lvl,1Fam,1Story,4,4,1920,GasA,Y,FuseA,960,1,2,1,5,0,Detchd,308,7,2007,Normal,108500,1920
20,RL,20781,IR2,Lvl,1Fam,1Story,7,7,1968,GasA,Y,SBrkr,2156,2,3,1,9,1,Attchd,508,6,2006,Normal,262500,3724
20,RL,15306,IR1,HLS,1Fam,1Story,8,5,2006,GasA,Y,SBrkr,1776,2,3,1,7,1,Attchd,712,5,2007,Partial,283463,3508
20,RL,16196,IR3,Low,1Fam,1Story,7,5,1998,GasA,Y,SBrkr,1494,2,3,1,5,1,Attchd,514,8,2007,Normal,215000,2976
70,RM,5250,Reg,Lvl,1Fam,2Story,8,5,1872,OthW,N,SBrkr,2358,2,4,1,8,0,,0,12,2008,Normal,122000,2837
90,RL,11643,Reg,Lvl,Duplex,2Story,5,5,1969,GasA,Y,SBrkr,2634,2,6,2,12,0,Detchd,968,8,2009,Normal,200000,3882
60,RL,9247,IR1,Lvl,1Fam,2Story,6,6,1962,GasA,Y,SBrkr,1716,1,4,1,8,1,Attchd,490,3,2008,Normal,171000,2574
50,RM,6000,Reg,Lvl,1Fam,1.5Fin,6,9,1937,GasA,Y,SBrkr,1176,1,2,1,4,0,Detchd,624,7,2009,Normal,134900,1874
50,RL,14720,IR1,Lvl,1Fam,1.5Fin,8,5,1995,GasA,Y,SBrkr,3238,2,4,1,9,1,Attchd,666,3,2010,Normal,410000,5271
60,RL,10316,IR1,Lvl,1Fam,2Story,7,5,2000,GasA,Y,SBrkr,1865,2,3,1,7,1,Attchd,839,6,2008,Normal,235000,2857
80,RL,10192,IR1,Lvl,1Fam,SLvl,7,6,1968,GasA,Y,SBrkr,1920,3,4,1,8,1,Attchd,487,9,2006,Normal,170000,2490
20,RL,9477,Reg,Lvl,1Fam,1Story,5,5,1966,GasA,Y,SBrkr,892,1,3,1,5,0,Attchd,264,10,2008,Normal,110000,1756
20,RL,12537,IR1,Lvl,1Fam,1Story,5,6,1971,GasA,Y,SBrkr,1078,1,3,1,6,1,Attchd,500,4,2010,Normal,149900,2156
